date,time,match_name,meeting_code,event_id,event_name,selection_number,selection_name,result_position,win_amount,last_odd
2026-06-29,02:20:00,Super Over Rajasthan v Hyderabad,KIRON4-2026-06-28-285568-3335,151291672,1st Innings 1st Wicket,3,Caught,1,3.79,279/100
2026-06-29,02:20:00,Super Over Rajasthan v Hyderabad,KIRON4-2026-06-28-285568-3335,151291673,2nd Innings 1st Wicket,3,Caught,1,4.11,311/100
2026-06-29,02:20:00,Super Over Rajasthan v Hyderabad,KIRON4-2026-06-28-285568-3335,151291674,1st Innings 1st Ball Outcome,1,No Runs,1,5.7,47/10
2026-06-29,02:20:00,Super Over Rajasthan v Hyderabad,KIRON4-2026-06-28-285568-3335,151291675,2nd Innings 1st Ball Outcome,2,Runs,1,1.6,3/5
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291776,Match Result,2,Delhi wins the match,1,1.73,73/100
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291777,Total Match Runs Over/Under (30.5),2,Under,1,1.38,19/50
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291778,Total Match 4s Over/Under (2.5),2,Under,1,1.34,17/50
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291779,Total Match 6s Over/Under (2.5),2,Under,1,1.16,4/25
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291780,Innings most 4s,2,Same for both Innings,1,2.26,63/50
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291781,Innings most 6s,2,Same for both Innings,1,1.87,87/100
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291782,Total Match Boundaries,2,2-3,1,1.79,79/100
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291783,Run-Out in the Match,2,No,1,1.69,69/100
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291784,Total Match Wickets Over/Under (2.5),1,Over,1,1.95,19/20
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291785,1st Innings Runs Over/Under (15.5),2,Under,1,1.37,37/100
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291786,1st Innings 4s Over/Under (0.5),1,Over,1,1.12,3/25
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291787,1st Innings 6s Over/Under (1.5),2,Under,1,1.14,7/50
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291788,1st Innings 1st Wicket,3,Caught,1,3.83,283/100
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291789,2nd Innings 1st Wicket,2,Bowled,1,4.06,153/50
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291790,1st Innings 1st Ball Outcome,5,No-Ball,1,17.0,16/1
2026-06-29,02:24:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285569-3336,151291791,2nd Innings 1st Ball Outcome,2,Runs,1,1.63,63/100
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291881,Match Result,2,Bangalore wins the match,1,2.0,1/1
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291882,Total Match Runs Over/Under (30.5),2,Under,1,1.41,41/100
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291883,Total Match 4s Over/Under (2.5),2,Under,1,1.32,8/25
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291884,Total Match 6s Over/Under (2.5),2,Under,1,1.2,1/5
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291885,Innings most 4s,2,Same for both Innings,1,2.29,129/100
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291886,Innings most 6s,2,Same for both Innings,1,1.92,23/25
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291887,Total Match Boundaries,2,2-3,1,1.86,43/50
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291888,Run-Out in the Match,2,No,1,1.69,69/100
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291889,Total Match Wickets Over/Under (2.5),2,Under,1,1.63,63/100
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291890,1st Innings Runs Over/Under (10.5),2,Under,1,2.55,31/20
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291891,1st Innings 4s Over/Under (0.5),1,Over,1,1.14,7/50
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291892,1st Innings 6s Over/Under (1.5),2,Under,1,1.16,4/25
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291893,1st Innings 1st Wicket,2,Bowled,1,4.25,13/4
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291894,2nd Innings 1st Wicket,2,Bowled,1,4.32,83/25
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291895,1st Innings 1st Ball Outcome,1,No Runs,1,5.29,429/100
2026-06-29,02:28:00,Super Over Mumbai v Bangalore,KIRON4-2026-06-28-285570-3337,151291896,2nd Innings 1st Ball Outcome,2,Runs,1,1.7,7/10
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292004,Match Result,1,Chennai wins the match,1,1.47,47/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292005,Total Match Runs Over/Under (30.5),1,Over,1,2.38,69/50
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292006,Total Match 4s Over/Under (2.5),2,Under,1,1.34,17/50
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292007,Total Match 6s Over/Under (2.5),1,Over,1,3.43,243/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292008,Innings most 4s,2,Same for both Innings,1,2.3,13/10
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292009,Innings most 6s,3,2nd Innings,1,3.04,51/25
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292010,Total Match Boundaries,3,4-5,1,3.13,213/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292011,Run-Out in the Match,2,No,1,1.67,67/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292012,Total Match Wickets Over/Under (2.5),2,Under,1,1.55,11/20
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292013,1st Innings Runs Over/Under (15.5),1,Over,1,2.51,151/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292014,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292015,1st Innings 6s Over/Under (1.5),2,Under,1,1.11,11/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292016,1st Innings 1st Wicket,3,Caught,1,4.48,87/25
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292017,2nd Innings 1st Wicket,1,None,1,5.7,47/10
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292018,1st Innings 1st Ball Outcome,2,Runs,1,1.53,53/100
2026-06-29,02:32:00,Super Over Chennai v Gujarat,KIRON4-2026-06-28-285571-3338,151292019,2nd Innings 1st Ball Outcome,2,Runs,1,1.67,67/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292117,Match Result,2,Rajasthan wins the match,1,1.77,77/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292118,Total Match Runs Over/Under (20.5),1,Over,1,1.36,9/25
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292119,Total Match 4s Over/Under (2.5),1,Over,1,2.6,8/5
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292120,Total Match 6s Over/Under (2.5),2,Under,1,1.15,3/20
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292121,Innings most 4s,1,1st Innings,1,2.83,183/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292122,Innings most 6s,3,2nd Innings,1,3.5,5/2
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292123,Total Match Boundaries,3,4-5,1,3.13,213/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292124,Run-Out in the Match,2,No,1,1.73,73/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292125,Total Match Wickets Over/Under (2.5),2,Under,1,1.63,63/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292126,1st Innings Runs Over/Under (15.5),2,Under,1,1.33,33/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292127,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292128,1st Innings 6s Over/Under (1.5),2,Under,1,1.11,11/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292129,1st Innings 1st Wicket,2,Bowled,1,4.02,151/50
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292130,2nd Innings 1st Wicket,3,Caught,1,4.09,309/100
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292131,1st Innings 1st Ball Outcome,2,Runs,1,1.54,27/50
2026-06-29,02:36:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285572-3339,151292132,2nd Innings 1st Ball Outcome,2,Runs,1,1.67,67/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292211,Match Result,1,Lucknow wins the match,1,1.78,39/50
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292212,Total Match Runs Over/Under (30.5),1,Over,1,2.47,147/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292213,Total Match 4s Over/Under (2.5),2,Under,1,1.31,31/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292214,Total Match 6s Over/Under (2.5),1,Over,1,3.61,261/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292215,Innings most 4s,2,Same for both Innings,1,2.23,123/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292216,Innings most 6s,2,Same for both Innings,1,1.86,43/50
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292217,Total Match Boundaries,4,6+,1,4.67,367/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292218,Run-Out in the Match,2,No,1,1.66,33/50
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292219,Total Match Wickets Over/Under (2.5),2,Under,1,1.59,59/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292220,1st Innings Runs Over/Under (15.5),1,Over,1,2.48,37/25
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292221,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292222,1st Innings 6s Over/Under (1.5),1,Over,1,4.09,309/100
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292223,1st Innings 1st Wicket,1,None,1,6.5,11/2
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292224,2nd Innings 1st Wicket,1,None,1,6.1,51/10
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292225,1st Innings 1st Ball Outcome,2,Runs,1,1.5,1/2
2026-06-29,02:40:00,Super Over Lucknow v Delhi,KIRON4-2026-06-28-285573-3340,151292226,2nd Innings 1st Ball Outcome,2,Runs,1,1.64,16/25
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292298,Match Result,1,Punjab wins the match,1,2.32,33/25
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292299,Total Match Runs Over/Under (30.5),1,Over,1,2.2,6/5
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292300,Total Match 4s Over/Under (2.5),1,Over,1,2.44,36/25
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292301,Total Match 6s Over/Under (2.5),2,Under,1,1.23,23/100
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292302,Innings most 4s,3,2nd Innings,1,2.74,87/50
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292303,Innings most 6s,1,1st Innings,1,2.49,149/100
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292304,Total Match Boundaries,3,4-5,1,3.08,52/25
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292305,Run-Out in the Match,2,No,1,1.65,13/20
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292306,Total Match Wickets Over/Under (2.5),1,Over,1,1.88,22/25
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292307,1st Innings Runs Over/Under (10.5),1,Over,1,1.26,13/50
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292308,1st Innings 4s Over/Under (0.5),1,Over,1,1.18,9/50
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292309,1st Innings 6s Over/Under (1.5),2,Under,1,1.22,11/50
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292310,1st Innings 1st Wicket,3,Caught,1,3.93,293/100
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292311,2nd Innings 1st Wicket,2,Bowled,1,4.12,78/25
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292312,1st Innings 1st Ball Outcome,5,No-Ball,1,14.0,13/1
2026-06-29,02:44:00,Super Over Punjab v Bangalore,KIRON4-2026-06-28-285574-3341,151292313,2nd Innings 1st Ball Outcome,2,Runs,1,1.59,59/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292407,Match Result,2,Mumbai wins the match,1,1.21,21/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292408,Total Match Runs Over/Under (30.5),2,Under,1,1.42,21/50
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292409,Total Match 4s Over/Under (1.5),2,Under,1,2.58,79/50
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292410,Total Match 6s Over/Under (2.5),2,Under,1,1.2,1/5
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292411,Innings most 4s,3,2nd Innings,1,2.68,42/25
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292412,Innings most 6s,1,1st Innings,1,3.9,29/10
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292413,Total Match Boundaries,2,2-3,1,2.16,29/25
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292414,Run-Out in the Match,2,No,1,1.63,63/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292415,Total Match Wickets Over/Under (2.5),2,Under,1,1.49,49/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292416,1st Innings Runs Over/Under (15.5),2,Under,1,1.34,17/50
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292417,1st Innings 4s Over/Under (1.5),2,Under,1,1.18,9/50
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292418,1st Innings 6s Over/Under (1.5),2,Under,1,1.11,11/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292419,1st Innings 1st Wicket,2,Bowled,1,3.91,291/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292420,2nd Innings 1st Wicket,1,None,1,5.31,431/100
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292421,1st Innings 1st Ball Outcome,1,No Runs,1,5.84,121/25
2026-06-29,02:48:00,Super Over Hyderabad v Mumbai,KIRON4-2026-06-28-285575-3342,151292422,2nd Innings 1st Ball Outcome,2,Runs,1,1.61,61/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292498,Match Result,1,Kolkata wins the match,1,1.77,77/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292499,Total Match Runs Over/Under (20.5),1,Over,1,1.36,9/25
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292500,Total Match 4s Over/Under (2.5),2,Under,1,1.29,29/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292501,Total Match 6s Over/Under (2.5),2,Under,1,1.15,3/20
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292502,Innings most 4s,2,Same for both Innings,1,2.19,119/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292503,Innings most 6s,3,2nd Innings,1,3.46,123/50
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292504,Total Match Boundaries,2,2-3,1,1.74,37/50
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292505,Run-Out in the Match,2,No,1,1.68,17/25
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292506,Total Match Wickets Over/Under (2.5),2,Under,1,1.64,16/25
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292507,1st Innings Runs Over/Under (15.5),2,Under,1,1.33,33/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292508,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292509,1st Innings 6s Over/Under (1.5),2,Under,1,1.11,11/100
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292510,1st Innings 1st Wicket,4,Other,1,1.98,49/50
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292511,2nd Innings 1st Wicket,1,None,1,6.3,53/10
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292512,1st Innings 1st Ball Outcome,2,Runs,1,1.54,27/50
2026-06-29,02:52:00,Super Over Kolkata v Rajasthan,KIRON4-2026-06-28-285576-3343,151292513,2nd Innings 1st Ball Outcome,1,No Runs,1,5.12,103/25
2026-06-29,02:56:00,Super Over Delhi v Chennai,KIRON4-2026-06-28-285577-3344,151292696,Match Result,2,Chennai wins the match,1,1.59,59/100
2026-06-29,02:56:00,Super Over Delhi v Chennai,KIRON4-2026-06-28-285577-3344,151292697,Total Match Runs Over/Under (30.5),2,Under,1,1.38,19/50
2026-06-29,02:56:00,Super Over Delhi v Chennai,KIRON4-2026-06-28-285577-3344,151292698,Total Match 4s Over/Under (2.5),2,Under,1,1.36,9/25
2026-06-29,02:56:00,Super Over Delhi v Chennai,KIRON4-2026-06-28-285577-3344,151292699,Total Match 6s Over/Under (2.5),2,Under,1,1.17,17/100
2026-06-29,02:56:00,Super Over Delhi v Chennai,KIRON4-2026-06-28-285577-3344,151292700,Innings most 4s,3,2nd Innings,1,3.04,51/25
2026-06-29,02:56:00,Super Over Delhi v Chennai,KIRON4-2026-06-28-285577-3344,151292701,Innings most 6s,1,1st Innings,1,2.84,46/25
